Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
178,-97.825646,30.440343,48453034300,2572.604344,740.342410,1832.261934,45993.610085,62.124781
179,-97.812579,30.433092,48453034300,1247.025770,411.649927,835.375843,23528.322508,57.156144
180,-97.80419,30.426198,48453034300,1728.161697,439.329741,1288.831956,23316.145301,53.072085
181,-97.792283,30.440545,48453033700,1412.116738,53.711616,1358.405122,2873.303939,53.495019
182,-97.790268,30.430965,48453033800,2039.914967,404.822756,1635.092211,20161.034939,49.802129
183,-97.745077,30.432578,48453034200,3726.164061,377.708556,3348.455505,18670.193807,49.430159
184,-97.836201,30.419188,48453034600,212.704934,151.680415,61.024519,10252.818066,67.594871
185,-97.806945,30.409079,48453030500,223.714126,79.337108,144.377018,4140.269625,52.185789
186,-97.785683,30.418049,48453032600,974.960085,160.266276,814.693809,8068.181089,50.342351
187,-97.782925,30.44012,48491020405,1142.352461,163.779547,978.572914,8686.696235,53.038956
188,-97.772391,30.427536,48453032700,2176.466188,250.664866,1925.801322,11735.577388,46.817799
189,-97.776502,30.416096,48453032600,1210.928685,83.733629,1127.195056,3658.256564,43.689216
190,-97.757609,30.421041,48453002500,1155.074257,88.574504,1066.499753,4727.917890,53.377865
191,-97.734935,30.422727,48453031600,1297.170732,103.372339,1193.798393,4676.977351,45.243993
192,-97.724833,30.421209,48453041300,2225.628118,79.697417,2145.930701,3750.458262,47.058718
193,-97.687169,30.419626,48453045200,4879.285711,119.477075,4759.808636,5803.630111,48.575261
194,-97.628126,30.474927,48453046200,1439.046782,483.757019,955.289763,24093.377202,49.804708
195,-97.774264,30.402543,48453032600,604.757850,46.493336,558.264514,2216.927378,47.682691
196,-97.763188,30.393165,48453032800,1056.605042,25.896883,1030.708159,1410.158922,54.452844
197,-97.764003,30.405087,48453032800,302.495798,26.435528,276.060270,1087.353970,41.132296
198,-97.75365,30.40121,48453030800,2674.321925,66.854132,2607.467793,3563.969380,53.309635
199,-97.737938,30.407812,48453032500,3233.440444,85.997813,3147.442631,4385.149836,50.991411
200,-97.713136,30.416374,48453041400,1561.547039,36.047035,1525.500004,1679.730987,46.598312
201,-97.723123,30.401368,48453045400,1590.952501,21.760508,1569.191993,1160.933328,53.350470
202,-97.71107,30.400383,48453045300,3200.341900,84.706346,3115.635554,3837.890769,45.308185
203,-97.7016,30.412333,48453042200,2392.122104,256.698029,2135.424075,11174.511608,43.531739
204,-97.684758,30.406628,48453041200,1307.967236,41.252170,1266.715066,1735.558558,42.071933
205,-97.676128,30.396503,48453041200,760.705802,20.792582,739.913220,909.406975,43.737087
206,-97.652095,30.402956,48453043900,2562.908005,234.206341,2328.701664,10871.240989,46.417364
207,-97.629909,30.385822,48453044900,973.846154,124.752568,849.093586,5150.019613,41.281873
208,-97.616178,30.398609,48453044900,516.138462,42.148501,473.989961,1823.370039,43.260614
209,-97.603293,30.420193,48453044800,1317.671945,409.054635,908.617310,19269.058570,47.106320
210,-97.82942,30.396551,48453030500,111.857063,46.742498,65.114565,3139.881740,67.174026
211,-97.642884,30.271191,48453002214,157.575758,25.741642,131.834116,752.249344,29.223052
212,-97.78675,30.395144,48453030500,146.072165,15.736203,130.335962,725.815442,46.123924
213,-97.800872,30.393237,48453030500,1702.859292,1188.559447,514.299845,75645.192771,63.644434
214,-97.752089,30.391578,48453030800,1580.996197,32.494598,1548.501599,1795.709279,55.261778
215,-97.74096,30.394219,48453032400,1199.758309,24.556147,1175.202162,1375.681733,56.021889
216,-97.738158,30.38687,48453032400,518.645519,11.501114,507.144405,664.135538,57.745321
217,-97.728635,30.384116,48453045400,953.116361,15.644596,937.471765,865.214921,55.304394
218,-97.722328,30.379353,48453045400,867.020609,11.839116,855.181493,659.233968,55.682701
219,-97.706944,30.380339,48453040800,2807.986320,133.906358,2674.079962,5600.887383,41.826897
220,-97.69242,30.395126,48453041900,4362.485013,184.764228,4177.720785,7812.752441,42.284984
221,-97.678624,30.384254,48453041100,917.539682,40.256247,877.283435,1606.929839,39.917528
222,-97.668098,30.380068,48453041500,1408.934768,75.416833,1333.517935,3221.482550,42.715697
223,-97.660601,30.383394,48453043800,2413.283286,311.085017,2102.198269,13730.522188,44.137523
