Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
151,-97.816014,30.454371,48491020404,1664.758551,1384.514592,280.243959,31558.636438,22.794008
152,-97.804425,30.460688,48491020403,1188.088889,959.317332,228.771557,20167.121327,21.022367
153,-97.786828,30.463568,48491020408,1822.672139,1476.279081,346.393058,30215.784678,20.467529
154,-97.769391,30.469152,48491020409,1193.744600,916.847860,276.896740,19110.894782,20.844129
155,-97.734708,30.465101,48491020411,584.089340,449.717215,134.372125,8506.651709,18.915557
156,-97.703262,30.473658,48491020513,122.085799,105.031510,17.054289,1324.074712,12.606452
157,-97.68639,30.460659,48453045600,3119.980670,2525.674274,594.306396,49946.719954,19.775598
158,-97.671883,30.453786,48453045700,1252.409091,968.858858,283.550233,17975.279454,18.553042
159,-97.654187,30.467254,48453046400,2283.165371,1898.866106,384.299265,35744.450483,18.824103
160,-97.635163,30.460126,48453042700,5877.647843,4493.867704,1383.780139,94592.324041,21.049201
161,-97.799555,30.452107,48491020405,2488.259450,2143.630785,344.628665,46189.103590,21.547136
162,-97.78093,30.443651,48491020406,593.821313,503.584662,90.236651,8720.876696,17.317598
163,-97.785175,30.45527,48491020408,1697.880893,1371.795101,326.085792,29805.421718,21.727313
164,-97.771871,30.458188,48491020409,1279.012071,969.879423,309.132648,19800.278052,20.415196
165,-97.776564,30.449527,48491020406,1060.796107,902.054511,158.741596,18850.866105,20.897702
166,-97.763846,30.452449,48491020410,1880.827758,1321.217680,559.610078,28507.709511,21.576845
167,-97.704426,30.453141,48453043000,351.936805,269.917167,82.019638,4362.211792,16.161298
168,-97.76236,30.446519,48491020410,2877.978522,2019.520315,858.458207,51814.584745,25.656877
169,-97.755978,30.442063,48491020411,2076.762097,1592.943331,483.818766,34428.696575,21.613259
170,-97.731102,30.442247,48453034100,747.412474,579.895792,167.516682,10312.692961,17.783700
171,-97.712671,30.43446,48453042000,1850.067628,1302.874630,547.192998,23188.365421,17.797849
