Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
188,-97.772391,30.427536,48453032700,2176.466188,1836.924404,339.541784,43042.738752,23.431960
189,-97.776502,30.416096,48453032600,1210.928685,853.827642,357.101043,18758.914674,21.970376
190,-97.757609,30.421041,48453002500,1155.074257,906.123015,248.951242,18952.343704,20.915862
191,-97.734935,30.422727,48453031600,1297.170732,962.109818,335.060914,20809.415680,21.628940
192,-97.724833,30.421209,48453041300,2225.628118,1744.302366,481.325752,34961.767942,20.043410
193,-97.687169,30.419626,48453045200,4879.285711,3516.819173,1362.466538,71596.508504,20.358314
194,-97.628126,30.474927,48453046200,1439.046782,1202.708789,236.337993,29532.446767,24.554944
195,-97.774264,30.402543,48453032600,604.757850,429.887290,174.870560,9476.389134,22.043892
196,-97.763188,30.393165,48453032800,1056.605042,746.183011,310.422031,14990.151249,20.089108
197,-97.764003,30.405087,48453032800,302.495798,208.720705,93.775093,4084.691635,19.570131
198,-97.75365,30.40121,48453030800,2674.321925,2024.135393,650.186532,41452.972166,20.479348
199,-97.737938,30.407812,48453032500,3233.440444,2517.023607,716.416837,50432.153603,20.036425
200,-97.713136,30.416374,48453041400,1561.547039,1176.909138,384.637901,22233.156662,18.891141
201,-97.723123,30.401368,48453045400,1590.952501,1289.243738,301.708763,23768.042145,18.435647
202,-97.71107,30.400383,48453045300,3200.341900,2680.494157,519.847743,51308.230871,19.141333
203,-97.7016,30.412333,48453042200,2392.122104,1984.760668,407.361436,41502.748518,20.910707
204,-97.684758,30.406628,48453041200,1307.967236,1041.884082,266.083154,19089.825869,18.322409
205,-97.676128,30.396503,48453041200,760.705802,600.871435,159.834367,11693.240990,19.460471
206,-97.652095,30.402956,48453043900,2562.908005,2215.349309,347.558696,47809.085890,21.580834
207,-97.629909,30.385822,48453044900,973.846154,797.319703,176.526451,18885.993782,23.686852
208,-97.616178,30.398609,48453044900,516.138462,423.081413,93.057049,10553.496786,24.944364
209,-97.603293,30.420193,48453044800,1317.671945,1225.990023,91.681922,31938.992577,26.051593
210,-97.82942,30.396551,48453030500,111.857063,82.528753,29.328310,3473.525442,42.088670
211,-97.642884,30.271191,48453002214,157.575758,143.843011,13.732747,3425.288667,23.812687
